target,start,end,metricName,value
NS.BER.00.HHN:HHZ.D,2020-03-18T05:29:32,2020-03-18T05:59:34,cross_talk,-0.0264766
NS.BER.00.HHE:HHN.D,2020-03-18T13:07:30,2020-03-18T13:37:32,cross_talk,-0.175966
NS.BER.00.HHE:HHZ.D,2020-03-18T13:07:30,2020-03-18T13:37:32,cross_talk,0.0529358
NS.BER.00.HHN:HHZ.D,2020-03-18T13:07:30,2020-03-18T13:37:32,cross_talk,-0.0473993
NS.BER.00.HHE:HHN.D,2020-03-18T17:43:38,2020-03-18T18:13:40,cross_talk,-0.0199934
NS.BER.00.HHE:HHZ.D,2020-03-18T17:43:38,2020-03-18T18:13:40,cross_talk,0.0687817
NS.BER.00.HHN:HHZ.D,2020-03-18T17:43:38,2020-03-18T18:13:40,cross_talk,0.0238543
NS.BER.00.HHE:HHN.D,2020-03-19T13:50:54,2020-03-19T14:20:56,cross_talk,0.0226324
NS.BER.00.HHE:HHZ.D,2020-03-19T13:50:54,2020-03-19T14:20:56,cross_talk,0.142468
NS.BER.00.HHN:HHZ.D,2020-03-19T13:50:54,2020-03-19T14:20:56,cross_talk,0.0205712
NS.BER.00.HHE:HHN.D,2020-03-20T01:31:14,2020-03-20T02:01:16,cross_talk,-0.030256
NS.BER.00.HHE:HHZ.D,2020-03-20T01:31:14,2020-03-20T02:01:16,cross_talk,0.0721471
NS.BER.00.HHN:HHZ.D,2020-03-20T01:31:14,2020-03-20T02:01:16,cross_talk,0.0299369
NS.BER.00.HHE:HHN.D,2020-03-20T03:01:12,2020-03-20T03:31:14,cross_talk,-0.091556
NS.BER.00.HHE:HHZ.D,2020-03-20T03:01:12,2020-03-20T03:31:14,cross_talk,0.0111048
NS.BER.00.HHN:HHZ.D,2020-03-20T03:01:12,2020-03-20T03:31:14,cross_talk,0.0504762
NS.BER.00.HHE:HHN.D,2020-03-21T00:47:50,2020-03-21T01:17:52,cross_talk,0.34994
NS.BER.00.HHE:HHZ.D,2020-03-21T00:47:50,2020-03-21T01:17:52,cross_talk,-0.0088438
NS.BER.00.HHN:HHZ.D,2020-03-21T00:47:50,2020-03-21T01:17:52,cross_talk,0.0480301
NS.BER.00.HHE:HHN.D,2020-03-22T20:41:07,2020-03-22T21:11:09,cross_talk,-0.0919203
NS.BER.00.HHE:HHZ.D,2020-03-22T20:41:07,2020-03-22T21:11:09,cross_talk,0.104325
NS.BER.00.HHN:HHZ.D,2020-03-22T20:41:07,2020-03-22T21:11:09,cross_talk,0.0619476
NS.BER.00.HHE:HHN.D,2020-03-22T22:36:03,2020-03-22T23:06:05,cross_talk,-0.152814
NS.BER.00.HHE:HHZ.D,2020-03-22T22:36:03,2020-03-22T23:06:05,cross_talk,0.160255
NS.BER.00.HHN:HHZ.D,2020-03-22T22:36:03,2020-03-22T23:06:05,cross_talk,0.0319942
NS.BER.00.HHE:HHN.D,2020-03-23T20:31:38,2020-03-23T21:01:40,cross_talk,-0.174833
NS.BER.00.HHE:HHZ.D,2020-03-23T20:31:38,2020-03-23T21:01:40,cross_talk,0.0792855
NS.BER.00.HHN:HHZ.D,2020-03-23T20:31:38,2020-03-23T21:01:40,cross_talk,-0.0282744
NS.BER.00.HHE:HHN.D,2020-03-25T02:47:20,2020-03-25T03:17:22,cross_talk,0.376526
NS.BER.00.HHE:HHZ.D,2020-03-25T02:47:20,2020-03-25T03:17:22,cross_talk,0.0774892
NS.BER.00.HHN:HHZ.D,2020-03-25T02:47:20,2020-03-25T03:17:22,cross_talk,-0.141248
NS.BER.00.HHE:HHN.D,2020-03-26T15:36:03,2020-03-26T16:06:05,cross_talk,-0.0139524
NS.BER.00.HHE:HHZ.D,2020-03-26T15:36:03,2020-03-26T16:06:05,cross_talk,0.0606884
NS.BER.00.HHN:HHZ.D,2020-03-26T15:36:03,2020-03-26T16:06:05,cross_talk,0.0583325
NS.BER.00.HHE:HHN.D,2020-03-26T21:34:41,2020-03-26T22:04:43,cross_talk,-0.0282208
NS.BER.00.HHE:HHZ.D,2020-03-26T21:34:41,2020-03-26T22:04:43,cross_talk,0.0125705
NS.BER.00.HHN:HHZ.D,2020-03-26T21:34:41,2020-03-26T22:04:43,cross_talk,0.0189849
NS.BER.00.HHE:HHN.D,2020-03-27T14:30:47,2020-03-27T15:00:49,cross_talk,-0.103897
NS.BER.00.HHE:HHZ.D,2020-03-27T14:30:47,2020-03-27T15:00:49,cross_talk,0.0059835
NS.BER.00.HHN:HHZ.D,2020-03-27T14:30:47,2020-03-27T15:00:49,cross_talk,0.0935357
NS.BER.00.HHE:HHN.D,2020-03-28T15:41:16,2020-03-28T16:11:18,cross_talk,-0.0629971
NS.BER.00.HHE:HHZ.D,2020-03-28T15:41:16,2020-03-28T16:11:18,cross_talk,0.0543742
NS.BER.00.HHN:HHZ.D,2020-03-28T15:41:16,2020-03-28T16:11:18,cross_talk,0.108638
NS.BER.00.HHE:HHN.D,2020-03-28T17:46:15,2020-03-28T18:16:17,cross_talk,-0.0132878
NS.BER.00.HHE:HHZ.D,2020-03-28T17:46:15,2020-03-28T18:16:17,cross_talk,0.0282742
NS.BER.00.HHN:HHZ.D,2020-03-28T17:46:15,2020-03-28T18:16:17,cross_talk,0.00965403
NS.BER.00.HHE:HHN.D,2020-03-29T18:17:13,2020-03-29T18:47:15,cross_talk,0.0565402
NS.BER.00.HHE:HHZ.D,2020-03-29T18:17:13,2020-03-29T18:47:15,cross_talk,-0.0177252
NS.BER.00.HHN:HHZ.D,2020-03-29T18:17:13,2020-03-29T18:47:15,cross_talk,0.0636996
NS.BER.00.HHE:HHN.D,2020-03-30T17:52:39,2020-03-30T18:22:41,cross_talk,-0.147151
NS.BER.00.HHE:HHZ.D,2020-03-30T17:52:39,2020-03-30T18:22:41,cross_talk,0.0487647
NS.BER.00.HHN:HHZ.D,2020-03-30T17:52:39,2020-03-30T18:22:41,cross_talk,-0.014835
NS.BER.00.HHE:HHN.D,2020-04-02T02:11:10,2020-04-02T02:41:12,cross_talk,-0.0391623
NS.BER.00.HHE:HHZ.D,2020-04-02T02:11:10,2020-04-02T02:41:12,cross_talk,0.0878908
NS.BER.00.HHN:HHZ.D,2020-04-02T02:11:10,2020-04-02T02:41:12,cross_talk,-0.0118729
NS.BER.00.HHE:HHN.D,2020-04-04T06:16:23,2020-04-04T06:46:25,cross_talk,-0.0597791
NS.BER.00.HHE:HHZ.D,2020-04-04T06:16:23,2020-04-04T06:46:25,cross_talk,0.103323
NS.BER.00.HHN:HHZ.D,2020-04-04T06:16:23,2020-04-04T06:46:25,cross_talk,0.0200195
NS.BER.00.HHE:HHN.D,2020-04-05T18:35:09,2020-04-05T19:05:11,cross_talk,-0.144503
NS.BER.00.HHE:HHZ.D,2020-04-05T18:35:09,2020-04-05T19:05:11,cross_talk,0.055812
NS.BER.00.HHN:HHZ.D,2020-04-05T18:35:09,2020-04-05T19:05:11,cross_talk,0.0195783
NS.BER.00.HHE:HHN.D,2020-04-08T10:00:31,2020-04-08T10:30:33,cross_talk,-0.0383174
NS.BER.00.HHE:HHZ.D,2020-04-08T10:00:31,2020-04-08T10:30:33,cross_talk,0.0586542
NS.BER.00.HHN:HHZ.D,2020-04-08T10:00:31,2020-04-08T10:30:33,cross_talk,0.0624134
NS.BER.00.HHE:HHN.D,2020-04-10T16:42:55,2020-04-10T17:12:57,cross_talk,0.0139717
NS.BER.00.HHE:HHZ.D,2020-04-10T16:42:55,2020-04-10T17:12:57,cross_talk,0.0779514
NS.BER.00.HHN:HHZ.D,2020-04-10T16:42:55,2020-04-10T17:12:57,cross_talk,0.073362
NS.BER.00.HHE:HHN.D,2020-04-12T06:55:46,2020-04-12T07:25:48,cross_talk,-0.137537
NS.BER.00.HHE:HHZ.D,2020-04-12T06:55:46,2020-04-12T07:25:48,cross_talk,0.0462854
NS.BER.00.HHN:HHZ.D,2020-04-12T06:55:46,2020-04-12T07:25:48,cross_talk,0.0118077
NS.BER.00.HHE:HHN.D,2020-04-14T01:04:46,2020-04-14T01:34:48,cross_talk,-0.0339177
NS.BER.00.HHE:HHZ.D,2020-04-14T01:04:46,2020-04-14T01:34:48,cross_talk,0.0417157
NS.BER.00.HHN:HHZ.D,2020-04-14T01:04:46,2020-04-14T01:34:48,cross_talk,0.00814862
NS.BER.00.HHE:HHN.D,2020-04-15T10:57:27,2020-04-15T11:27:29,cross_talk,-0.152036
NS.BER.00.HHE:HHZ.D,2020-04-15T10:57:27,2020-04-15T11:27:29,cross_talk,0.0955758
NS.BER.00.HHN:HHZ.D,2020-04-15T10:57:27,2020-04-15T11:27:29,cross_talk,0.00959963
NS.BER.00.HHE:HHN.D,2020-04-15T21:01:37,2020-04-15T21:31:39,cross_talk,-0.0432167
NS.BER.00.HHE:HHZ.D,2020-04-15T21:01:37,2020-04-15T21:31:39,cross_talk,0.0271511
NS.BER.00.HHN:HHZ.D,2020-04-15T21:01:37,2020-04-15T21:31:39,cross_talk,-0.00504596
NS.BER.00.HHE:HHN.D,2020-04-16T08:02:36,2020-04-16T08:32:38,cross_talk,-0.0389745
NS.BER.00.HHE:HHZ.D,2020-04-16T08:02:36,2020-04-16T08:32:38,cross_talk,0.0797687
NS.BER.00.HHN:HHZ.D,2020-04-16T08:02:36,2020-04-16T08:32:38,cross_talk,0.0129112
NS.BER.00.HHE:HHN.D,2020-04-16T11:43:22,2020-04-16T12:13:24,cross_talk,-0.0255732
NS.BER.00.HHE:HHZ.D,2020-04-16T11:43:22,2020-04-16T12:13:24,cross_talk,0.0252643
NS.BER.00.HHN:HHZ.D,2020-04-16T11:43:22,2020-04-16T12:13:24,cross_talk,0.118473
NS.BER.00.HHE:HHN.D,2020-04-17T16:28:47,2020-04-17T16:58:49,cross_talk,-0.116757
NS.BER.00.HHE:HHZ.D,2020-04-17T16:28:47,2020-04-17T16:58:49,cross_talk,0.0319173
NS.BER.00.HHN:HHZ.D,2020-04-17T16:28:47,2020-04-17T16:58:49,cross_talk,0.0157354
NS.BER.00.HHE:HHN.D,2020-04-18T08:23:36,2020-04-18T08:53:38,cross_talk,0.125937
NS.BER.00.HHE:HHZ.D,2020-04-18T08:23:36,2020-04-18T08:53:38,cross_talk,-0.124082
NS.BER.00.HHN:HHZ.D,2020-04-18T08:23:36,2020-04-18T08:53:38,cross_talk,-0.184036
NS.BER.00.HHE:HHN.D,2020-04-18T09:22:17,2020-04-18T09:52:19,cross_talk,0.0200096
NS.BER.00.HHE:HHZ.D,2020-04-18T09:22:17,2020-04-18T09:52:19,cross_talk,0.0759391
NS.BER.00.HHN:HHZ.D,2020-04-18T09:22:17,2020-04-18T09:52:19,cross_talk,-0.097959
NS.BER.00.HHE:HHN.D,2020-04-19T20:37:04,2020-04-19T21:07:06,cross_talk,0.151951
NS.BER.00.HHE:HHZ.D,2020-04-19T20:37:04,2020-04-19T21:07:06,cross_talk,-0.0907955
NS.BER.00.HHN:HHZ.D,2020-04-19T20:37:04,2020-04-19T21:07:06,cross_talk,-0.219974
NS.BER.00.HHE:HHN.D,2020-04-22T22:29:24,2020-04-22T22:59:26,cross_talk,0.0390743
NS.BER.00.HHE:HHZ.D,2020-04-22T22:29:24,2020-04-22T22:59:26,cross_talk,0.0960295
NS.BER.00.HHN:HHZ.D,2020-04-22T22:29:24,2020-04-22T22:59:26,cross_talk,0.0980218
NS.BER.00.HHE:HHN.D,2020-04-25T02:51:05,2020-04-25T03:21:07,cross_talk,0.126804
NS.BER.00.HHE:HHZ.D,2020-04-25T02:51:05,2020-04-25T03:21:07,cross_talk,0.10619
NS.BER.00.HHN:HHZ.D,2020-04-25T02:51:05,2020-04-25T03:21:07,cross_talk,0.05978
NS.BER.00.HHE:HHN.D,2020-05-02T12:49:04,2020-05-02T13:19:06,cross_talk,0.0307567
NS.BER.00.HHE:HHZ.D,2020-05-02T12:49:04,2020-05-02T13:19:06,cross_talk,-0.0189198
NS.BER.00.HHN:HHZ.D,2020-05-02T12:49:04,2020-05-02T13:19:06,cross_talk,-0.00200923
NS.BER.00.HHE:HHN.D,2020-05-03T00:42:25,2020-05-03T01:12:27,cross_talk,0.0521745
NS.BER.00.HHE:HHZ.D,2020-05-03T00:42:25,2020-05-03T01:12:27,cross_talk,0.037907
NS.BER.00.HHN:HHZ.D,2020-05-03T00:42:25,2020-05-03T01:12:27,cross_talk,0.0451771
NS.BER.00.HHE:HHN.D,2020-05-03T11:52:23,2020-05-03T12:22:25,cross_talk,0.0847936
NS.BER.00.HHE:HHZ.D,2020-05-03T11:52:23,2020-05-03T12:22:25,cross_talk,-0.00591849
NS.BER.00.HHN:HHZ.D,2020-05-03T11:52:23,2020-05-03T12:22:25,cross_talk,0.0444627
NS.BER.00.HHE:HHN.D,2020-05-04T13:05:47,2020-05-04T13:35:49,cross_talk,0.203076
NS.BER.00.HHE:HHZ.D,2020-05-04T13:05:47,2020-05-04T13:35:49,cross_talk,-0.0309328
NS.BER.00.HHN:HHZ.D,2020-05-04T13:05:47,2020-05-04T13:35:49,cross_talk,0.102662
NS.BER.00.HHE:HHN.D,2020-05-05T12:00:31,2020-05-05T12:30:33,cross_talk,0.115136
NS.BER.00.HHE:HHZ.D,2020-05-05T12:00:31,2020-05-05T12:30:33,cross_talk,0.0683202
NS.BER.00.HHN:HHZ.D,2020-05-05T12:00:31,2020-05-05T12:30:33,cross_talk,0.12141
NS.BER.00.HHE:HHN.D,2020-05-06T13:51:54,2020-05-06T14:21:56,cross_talk,0.11909
NS.BER.00.HHE:HHZ.D,2020-05-06T13:51:54,2020-05-06T14:21:56,cross_talk,-0.150638
NS.BER.00.HHN:HHZ.D,2020-05-06T13:51:54,2020-05-06T14:21:56,cross_talk,-0.0463734
NS.BER.00.HHE:HHN.D,2020-05-07T11:19:19,2020-05-07T11:49:21,cross_talk,0.0168602
NS.BER.00.HHE:HHZ.D,2020-05-07T11:19:19,2020-05-07T11:49:21,cross_talk,0.0659363
NS.BER.00.HHN:HHZ.D,2020-05-07T11:19:19,2020-05-07T11:49:21,cross_talk,0.0615755
NS.BER.00.HHE:HHN.D,2020-05-08T20:43:29,2020-05-08T21:13:31,cross_talk,-0.0634981
NS.BER.00.HHE:HHZ.D,2020-05-08T20:43:29,2020-05-08T21:13:31,cross_talk,0.0642413
NS.BER.00.HHN:HHZ.D,2020-05-08T20:43:29,2020-05-08T21:13:31,cross_talk,-0.0175336
NS.BER.00.HHE:HHN.D,2020-05-11T01:04:17,2020-05-11T01:34:19,cross_talk,-0.0915003
NS.BER.00.HHE:HHZ.D,2020-05-11T01:04:17,2020-05-11T01:34:19,cross_talk,0.0922662
NS.BER.00.HHN:HHZ.D,2020-05-11T01:04:17,2020-05-11T01:34:19,cross_talk,0.0495515
NS.BER.00.HHE:HHN.D,2020-05-12T22:39:11,2020-05-12T23:09:13,cross_talk,-0.0811876
NS.BER.00.HHE:HHZ.D,2020-05-12T22:39:11,2020-05-12T23:09:13,cross_talk,0.124677
NS.BER.00.HHN:HHZ.D,2020-05-12T22:39:11,2020-05-12T23:09:13,cross_talk,0.0512191
NS.BER.00.HHE:HHN.D,2020-05-14T05:53:20,2020-05-14T06:23:22,cross_talk,-0.0788434
NS.BER.00.HHE:HHZ.D,2020-05-14T05:53:20,2020-05-14T06:23:22,cross_talk,0.041353
NS.BER.00.HHN:HHZ.D,2020-05-14T05:53:20,2020-05-14T06:23:22,cross_talk,0.0482564
NS.BER.00.HHE:HHN.D,2020-05-15T11:01:26,2020-05-15T11:31:28,cross_talk,-0.193525
NS.BER.00.HHE:HHZ.D,2020-05-15T11:01:26,2020-05-15T11:31:28,cross_talk,0.0357346
NS.BER.00.HHN:HHZ.D,2020-05-15T11:01:26,2020-05-15T11:31:28,cross_talk,0.061348
NS.BER.00.HHE:HHN.D,2020-05-15T14:47:20,2020-05-15T15:17:22,cross_talk,-0.047483
NS.BER.00.HHE:HHZ.D,2020-05-15T14:47:20,2020-05-15T15:17:22,cross_talk,0.0886518
NS.BER.00.HHN:HHZ.D,2020-05-15T14:47:20,2020-05-15T15:17:22,cross_talk,-0.0132536
NS.BER.00.HHE:HHN.D,2020-05-15T15:03:55,2020-05-15T15:33:57,cross_talk,0.00608476
NS.BER.00.HHE:HHZ.D,2020-05-15T15:03:55,2020-05-15T15:33:57,cross_talk,0.0546233
NS.BER.00.HHN:HHZ.D,2020-05-15T15:03:55,2020-05-15T15:33:57,cross_talk,-0.00852362
NS.BER.00.HHE:HHN.D,2020-05-16T03:13:43,2020-05-16T03:43:45,cross_talk,-0.14641
NS.BER.00.HHE:HHZ.D,2020-05-16T03:13:43,2020-05-16T03:43:45,cross_talk,0.0297601
NS.BER.00.HHN:HHZ.D,2020-05-16T03:13:43,2020-05-16T03:43:45,cross_talk,0.0228446
NS.BER.00.HHE:HHN.D,2020-05-18T23:20:34,2020-05-18T23:50:36,cross_talk,0.570385
NS.BER.00.HHE:HHZ.D,2020-05-18T23:20:34,2020-05-18T23:50:36,cross_talk,-0.0902809
NS.BER.00.HHN:HHZ.D,2020-05-18T23:20:34,2020-05-18T23:50:36,cross_talk,-0.0863703
NS.BER.00.HHE:HHN.D,2020-05-22T08:44:05,2020-05-22T09:14:07,cross_talk,0.0916593
NS.BER.00.HHE:HHZ.D,2020-05-22T08:44:05,2020-05-22T09:14:07,cross_talk,0.0427944
NS.BER.00.HHN:HHZ.D,2020-05-22T08:44:05,2020-05-22T09:14:07,cross_talk,0.0169238
NS.BER.00.HHE:HHN.D,2020-05-23T23:00:26,2020-05-23T23:30:28,cross_talk,0.131383
NS.BER.00.HHE:HHZ.D,2020-05-23T23:00:26,2020-05-23T23:30:28,cross_talk,0.0902007
NS.BER.00.HHN:HHZ.D,2020-05-23T23:00:26,2020-05-23T23:30:28,cross_talk,-0.0150691
NS.BER.00.HHE:HHN.D,2020-05-24T02:50:23,2020-05-24T03:20:25,cross_talk,0.00904401
NS.BER.00.HHE:HHZ.D,2020-05-24T02:50:23,2020-05-24T03:20:25,cross_talk,0.0804394
NS.BER.00.HHN:HHZ.D,2020-05-24T02:50:23,2020-05-24T03:20:25,cross_talk,0.0124074
NS.BER.00.HHE:HHN.D,2020-05-24T19:51:31,2020-05-24T20:21:33,cross_talk,0.137456
NS.BER.00.HHE:HHZ.D,2020-05-24T19:51:31,2020-05-24T20:21:33,cross_talk,0.0639597
NS.BER.00.HHN:HHZ.D,2020-05-24T19:51:31,2020-05-24T20:21:33,cross_talk,0.0241521
NS.BER.00.HHE:HHN.D,2020-05-26T22:50:12,2020-05-26T23:20:14,cross_talk,-0.0665705
NS.BER.00.HHE:HHZ.D,2020-05-26T22:50:12,2020-05-26T23:20:14,cross_talk,0.0801823
NS.BER.00.HHN:HHZ.D,2020-05-26T22:50:12,2020-05-26T23:20:14,cross_talk,0.0989248
NS.BER.00.HHE:HHN.D,2020-05-27T07:07:08,2020-05-27T07:37:10,cross_talk,-0.0170251
NS.BER.00.HHE:HHZ.D,2020-05-27T07:07:08,2020-05-27T07:37:10,cross_talk,0.0855408
NS.BER.00.HHN:HHZ.D,2020-05-27T07:07:08,2020-05-27T07:37:10,cross_talk,0.0380237
NS.BER.00.HHE:HHN.D,2020-05-28T07:16:44,2020-05-28T07:46:46,cross_talk,-0.0438109
NS.BER.00.HHE:HHZ.D,2020-05-28T07:16:44,2020-05-28T07:46:46,cross_talk,0.102323
NS.BER.00.HHN:HHZ.D,2020-05-28T07:16:44,2020-05-28T07:46:46,cross_talk,-0.000541776
NS.BER.00.HHE:HHN.D,2020-05-28T09:44:45,2020-05-28T10:14:47,cross_talk,-0.0809689
NS.BER.00.HHE:HHZ.D,2020-05-28T09:44:45,2020-05-28T10:14:47,cross_talk,0.0367077
NS.BER.00.HHN:HHZ.D,2020-05-28T09:44:45,2020-05-28T10:14:47,cross_talk,-0.113289
NS.BER.00.HHE:HHN.D,2020-05-30T03:19:50,2020-05-30T03:49:52,cross_talk,0.00305598
NS.BER.00.HHE:HHZ.D,2020-05-30T03:19:50,2020-05-30T03:49:52,cross_talk,0.0753065
NS.BER.00.HHN:HHZ.D,2020-05-30T03:19:50,2020-05-30T03:49:52,cross_talk,0.0917457
NS.BER.00.HHE:HHN.D,2020-05-30T13:04:23,2020-05-30T13:34:25,cross_talk,0.0759001
NS.BER.00.HHE:HHZ.D,2020-05-30T13:04:23,2020-05-30T13:34:25,cross_talk,0.0112862
NS.BER.00.HHN:HHZ.D,2020-05-30T13:04:23,2020-05-30T13:34:25,cross_talk,0.146236
NS.BER.00.HHE:HHN.D,2020-05-30T18:11:47,2020-05-30T18:41:49,cross_talk,0.0624269
NS.BER.00.HHE:HHZ.D,2020-05-30T18:11:47,2020-05-30T18:41:49,cross_talk,-0.010793
NS.BER.00.HHN:HHZ.D,2020-05-30T18:11:47,2020-05-30T18:41:49,cross_talk,0.0126237
NS.BER.00.HHE:HHN.D,2020-05-31T05:07:37,2020-05-31T05:37:39,cross_talk,0.203127
NS.BER.00.HHE:HHZ.D,2020-05-31T05:07:37,2020-05-31T05:37:39,cross_talk,0.0908978
NS.BER.00.HHN:HHZ.D,2020-05-31T05:07:37,2020-05-31T05:37:39,cross_talk,0.125621
NS.BER.00.HHE:HHN.D,2020-05-31T23:23:42,2020-05-31T23:53:44,cross_talk,-0.0146074
NS.BER.00.HHE:HHZ.D,2020-05-31T23:23:42,2020-05-31T23:53:44,cross_talk,0.0520853
NS.BER.00.HHN:HHZ.D,2020-05-31T23:23:42,2020-05-31T23:53:44,cross_talk,0.131889
NS.BER.00.HHE:HHN.D,2020-06-03T07:33:35,2020-06-03T08:03:37,cross_talk,0.582043
NS.BER.00.HHE:HHZ.D,2020-06-03T07:33:35,2020-06-03T08:03:37,cross_talk,0.0808388
NS.BER.00.HHN:HHZ.D,2020-06-03T07:33:35,2020-06-03T08:03:37,cross_talk,0.107264
NS.BER.00.HHE:HHN.D,2020-06-03T09:29:34,2020-06-03T09:59:36,cross_talk,-0.0430009
NS.BER.00.HHE:HHZ.D,2020-06-03T09:29:34,2020-06-03T09:59:36,cross_talk,0.0471522
NS.BER.00.HHN:HHZ.D,2020-06-03T09:29:34,2020-06-03T09:59:36,cross_talk,0.0680953
NS.BER.00.HHE:HHN.D,2020-06-03T15:52:03,2020-06-03T16:22:05,cross_talk,-0.0524065
NS.BER.00.HHE:HHZ.D,2020-06-03T15:52:03,2020-06-03T16:22:05,cross_talk,0.0557931
NS.BER.00.HHN:HHZ.D,2020-06-03T15:52:03,2020-06-03T16:22:05,cross_talk,0.0406914
NS.BER.00.HHE:HHN.D,2020-06-04T01:30:10,2020-06-04T02:00:12,cross_talk,-0.0355803
NS.BER.00.HHE:HHZ.D,2020-06-04T01:30:10,2020-06-04T02:00:12,cross_talk,0.0900083
NS.BER.00.HHN:HHZ.D,2020-06-04T01:30:10,2020-06-04T02:00:12,cross_talk,0.115161
NS.BER.00.HHE:HHN.D,2020-06-04T08:47:39,2020-06-04T09:17:41,cross_talk,0.312117
NS.BER.00.HHE:HHZ.D,2020-06-04T08:47:39,2020-06-04T09:17:41,cross_talk,-0.0257164
NS.BER.00.HHN:HHZ.D,2020-06-04T08:47:39,2020-06-04T09:17:41,cross_talk,-0.025341
NS.BER.00.HHE:HHN.D,2020-06-06T10:53:40,2020-06-06T11:23:42,cross_talk,-0.0254826
NS.BER.00.HHE:HHZ.D,2020-06-06T10:53:40,2020-06-06T11:23:42,cross_talk,0.0500985
NS.BER.00.HHN:HHZ.D,2020-06-06T10:53:40,2020-06-06T11:23:42,cross_talk,0.0248499
NS.BER.00.HHE:HHN.D,2020-06-07T14:34:55,2020-06-07T15:04:57,cross_talk,-0.0546949
NS.BER.00.HHE:HHZ.D,2020-06-07T14:34:55,2020-06-07T15:04:57,cross_talk,0.0264299
NS.BER.00.HHN:HHZ.D,2020-06-07T14:34:55,2020-06-07T15:04:57,cross_talk,-0.0321567
NS.BER.00.HHE:HHN.D,2020-06-07T14:41:23,2020-06-07T15:11:25,cross_talk,-0.0488398
NS.BER.00.HHE:HHZ.D,2020-06-07T14:41:23,2020-06-07T15:11:25,cross_talk,0.0608719
NS.BER.00.HHN:HHZ.D,2020-06-07T14:41:23,2020-06-07T15:11:25,cross_talk,-0.0079598
NS.BER.00.HHE:HHN.D,2020-06-07T20:04:37,2020-06-07T20:34:39,cross_talk,-0.0085392
NS.BER.00.HHE:HHZ.D,2020-06-07T20:04:37,2020-06-07T20:34:39,cross_talk,0.0830178
NS.BER.00.HHN:HHZ.D,2020-06-07T20:04:37,2020-06-07T20:34:39,cross_talk,0.033857
NS.BER.00.HHE:HHN.D,2020-06-09T04:54:09,2020-06-09T05:24:11,cross_talk,0.0697816
NS.BER.00.HHE:HHZ.D,2020-06-09T04:54:09,2020-06-09T05:24:11,cross_talk,0.0625809
NS.BER.00.HHN:HHZ.D,2020-06-09T04:54:09,2020-06-09T05:24:11,cross_talk,0.0860506
NS.BER.00.HHE:HHN.D,2020-06-09T16:06:49,2020-06-09T16:36:51,cross_talk,0.116525
NS.BER.00.HHE:HHZ.D,2020-06-09T16:06:49,2020-06-09T16:36:51,cross_talk,0.0481684
NS.BER.00.HHN:HHZ.D,2020-06-09T16:06:49,2020-06-09T16:36:51,cross_talk,0.0718516
NS.BER.00.HHE:HHN.D,2020-06-09T17:16:13,2020-06-09T17:46:15,cross_talk,0.38339
NS.BER.00.HHE:HHZ.D,2020-06-09T17:16:13,2020-06-09T17:46:15,cross_talk,-0.0370279
NS.BER.00.HHN:HHZ.D,2020-06-09T17:16:13,2020-06-09T17:46:15,cross_talk,-0.0329006
NS.BER.00.HHE:HHN.D,2020-06-10T04:27:19,2020-06-10T04:57:21,cross_talk,0.0838773
NS.BER.00.HHE:HHZ.D,2020-06-10T04:27:19,2020-06-10T04:57:21,cross_talk,0.0507196
NS.BER.00.HHN:HHZ.D,2020-06-10T04:27:19,2020-06-10T04:57:21,cross_talk,0.109186
NS.BER.00.HHE:HHN.D,2020-06-10T19:56:49,2020-06-10T20:26:51,cross_talk,-0.0259291
NS.BER.00.HHE:HHZ.D,2020-06-10T19:56:49,2020-06-10T20:26:51,cross_talk,0.0968934
NS.BER.00.HHN:HHZ.D,2020-06-10T19:56:49,2020-06-10T20:26:51,cross_talk,0.15362
NS.BER.00.HHE:HHN.D,2020-06-12T02:51:21,2020-06-12T03:21:23,cross_talk,-0.0720205
NS.BER.00.HHE:HHZ.D,2020-06-12T02:51:21,2020-06-12T03:21:23,cross_talk,0.0597933
NS.BER.00.HHN:HHZ.D,2020-06-12T02:51:21,2020-06-12T03:21:23,cross_talk,0.115688
NS.BER.00.HHE:HHN.D,2020-06-13T15:49:23,2020-06-13T16:19:25,cross_talk,0.217178
NS.BER.00.HHE:HHZ.D,2020-06-13T15:49:23,2020-06-13T16:19:25,cross_talk,-0.0605307
NS.BER.00.HHN:HHZ.D,2020-06-13T15:49:23,2020-06-13T16:19:25,cross_talk,-0.187709
NS.BER.00.HHE:HHN.D,2020-06-13T21:06:29,2020-06-13T21:36:31,cross_talk,0.217298
NS.BER.00.HHE:HHZ.D,2020-06-13T21:06:29,2020-06-13T21:36:31,cross_talk,-0.0755332
NS.BER.00.HHN:HHZ.D,2020-06-13T21:06:29,2020-06-13T21:36:31,cross_talk,-0.0775718
NS.BER.00.HHE:HHN.D,2020-06-14T14:22:28,2020-06-14T14:52:30,cross_talk,0.371261
NS.BER.00.HHE:HHZ.D,2020-06-14T14:22:28,2020-06-14T14:52:30,cross_talk,-0.0581567
NS.BER.00.HHN:HHZ.D,2020-06-14T14:22:28,2020-06-14T14:52:30,cross_talk,-0.0974527
NS.BER.00.HHE:HHN.D,2020-06-15T06:49:30,2020-06-15T07:19:32,cross_talk,0.357688
NS.BER.00.HHE:HHZ.D,2020-06-15T06:49:30,2020-06-15T07:19:32,cross_talk,-0.0594297
