target,start,end,metricName,time,value
NS.BER.00.HHZ.D,2020-09-14T00:00:00,2020-09-14T23:59:59,sample_unique,,5420
NS.BER.00.HHZ.D,2020-09-14T00:00:00,2020-09-14T23:59:59,max_stalta,2020-09-14T02:28:19,14.9223
NS.BER.00.HHZ.D,2020-09-14T00:00:00,2020-09-14T23:59:59,num_spikes,,1
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_gap,,2.66
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,percent_availability,,99.9969
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,clock_locked,,20101
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,timing_quality,,99.0252
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_min,,-19049
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_median,,-14565
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_mean,,-14565.7
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_max,,-9860
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_rms,,175.424
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_unique,,3350
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_stalta,2020-09-15T03:59:11,67.5844
NS.BER.00.HHE.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_gap,,1.37
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,percent_availability,,99.9984
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,clock_locked,,20384
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,timing_quality,,99.0246
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_min,,-17782
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_median,,-14194
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_mean,,-14194.3
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_max,,-8892
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_rms,,171.006
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_unique,,2948
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_stalta,2020-09-15T03:59:11,90.0708
NS.BER.00.HHN.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_spikes,,1
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_gap,,1.5
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,percent_availability,,99.9983
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,clock_locked,,20502
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,timing_quality,,99.0264
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_min,,-17233
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_median,,-14095
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_mean,,-14097.1
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_max,,-9214
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_rms,,246.424
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,sample_unique,,3033
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,max_stalta,2020-09-15T03:51:14,36.0275
NS.BER.00.HHZ.D,2020-09-15T00:00:00,2020-09-15T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_gap,,1.22
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,percent_availability,,99.9986
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,clock_locked,,20213
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,timing_quality,,99.049
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_min,,-28004
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_median,,-14572
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_mean,,-14572.4
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_max,,-1381
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_rms,,151.589
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_unique,,1804
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_stalta,2020-09-16T10:50:47,261.086
NS.BER.00.HHE.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_spikes,,1
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_gap,,3.91
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,percent_availability,,99.9955
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,clock_locked,,20626
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,timing_quality,,99.0459
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_min,,-21277
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_median,,-14204
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_mean,,-14202.5
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_max,,-8031
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_rms,,144.37
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_unique,,2032
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_stalta,2020-09-16T10:50:46,122.225
NS.BER.00.HHN.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_gap,,1.16
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,percent_availability,,99.9987
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,clock_locked,,20570
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,timing_quality,,99.0466
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_min,,-28262
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_median,,-14105
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_mean,,-14104.6
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_max,,1182
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_rms,,228.801
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,sample_unique,,2344
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,max_stalta,2020-09-16T10:50:46,206.908
NS.BER.00.HHZ.D,2020-09-16T00:00:00,2020-09-16T23:59:59,num_spikes,,2
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_gap,,0.26
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,percent_availability,,99.9997
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,clock_locked,,20076
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,suspect_time_tag,,0
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,timing_quality,,99.0432
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_min,,-16930
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_median,,-14574
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_mean,,-14574.1
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_max,,-12372
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_rms,,107.3
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_unique,,1200
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_stalta,2020-09-17T08:56:30,26.36
NS.BER.00.HHE.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_spikes,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_gaps,,1
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_gap,,3.13
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_overlaps,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_overlap,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,percent_availability,,99.9964
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,calibration_signal,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,timing_correction,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_begin,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_end,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_in_progress,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,clock_locked,,20406
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,amplifier_saturation,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,digitizer_clipping,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,spikes,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,glitches,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,missing_padded_data,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,digital_filter_charging,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,suspect_time_tag,,0
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,timing_quality,,99.0461
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_min,,-16072
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_median,,-14210
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_mean,,-14209.9
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_max,,-11727
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_rms,,101.322
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_unique,,1226
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_stalta,2020-09-17T09:02:09,30.5975
NS.BER.00.HHN.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_spikes,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_gaps,,1
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_gap,,1.6
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_overlaps,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_overlap,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,percent_availability,,99.9981
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,calibration_signal,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,timing_correction,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_begin,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_end,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,event_in_progress,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,clock_locked,,20634
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,amplifier_saturation,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,digitizer_clipping,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,spikes,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,glitches,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,missing_padded_data,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,digital_filter_charging,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,suspect_time_tag,,0
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,timing_quality,,99.0461
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_min,,-16160
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_median,,-14109
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_mean,,-14108.7
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_max,,-11670
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_rms,,155.091
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,sample_unique,,1562
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,max_stalta,2020-09-17T08:56:30,25.8857
NS.BER.00.HHZ.D,2020-09-17T00:00:00,2020-09-17T23:59:59,num_spikes,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,num_gaps,,1
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,max_gap,,2.18
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,num_overlaps,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,max_overlap,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,percent_availability,,99.9975
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,calibration_signal,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,timing_correction,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,event_begin,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,event_end,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,event_in_progress,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,clock_locked,,19797
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,amplifier_saturation,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,digitizer_clipping,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,spikes,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,glitches,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,missing_padded_data,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,telemetry_sync_error,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,digital_filter_charging,,0
NS.BER.00.HHE.D,2020-09-18T00:00:00,2020-09-18T23:59:59,suspect_time_tag,,0
